Year,Week,ItemID-,Qty,ItemName-Map,BrandID-Map,BrandName-Map,Master Brand ID - Map,MasterBrandName-Map,LargeUOM,Factor,Avg_Daily_Demand,Safety_Stock,ROP,Avg_UnitPrice,Total_Promo,Total_CashDiscount,Total_ManualDiscount,Total_Taxes,Total_Revenue
2025,8,FRF-2-01-00401,467,فرفشة هوت كرز سوبر,FRF-FRFSH03,فرفش,FRF,فرفشة,CT,60.0,66.71428571428571,800.5714285714284,1267.5714285714284,284.81146198830413,-2423,0,0,14299.33,116438.79
2025,8,FRF-2-01-00402,10,فرفشة كرانشي كوول,FRF-FRFSH03,فرفش,FRF,فرفشة,CT,60.0,1.4285714285714286,17.142857142857146,27.142857142857146,346.86,-10,0,0,484.14,3942.33
2025,8,FRF-2-01-00403,22,فرفشة هوت جبنة,FRF-FRFSH03,فرفش,FRF,فرفشة,CT,60.0,3.142857142857143,37.714285714285715,59.714285714285715,297.0385714285714,-166,0,0,895.65,7293.110000000001
2025,8,FRF-2-01-00419,1,كرنك شيبس هوت,FRF-KRN04,كرنك,FRF,فرفشة,CT,16.0,0.14285714285714285,0.45714285714285713,1.457142857142857,853.38,-26,0,0,115.89,943.67
2025,8,FRF-2-01-00424,11640,فرفشة ملح سادة,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,1662.857142857143,5986.285714285715,17626.285714285714,327.1065432098765,-118084,0,0,504471.83,4107831.7
2025,8,FRF-2-01-00426,1,فرفشة هوت بارفيوم,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,24.0,0.14285714285714285,0.6857142857142857,1.6857142857142857,476.83,-7,0,0,65.76,535.44
2025,8,FRF-2-01-00440,7,فرفشة ملح سوبر,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,1.0,3.6,10.6,280.05,-59,0,0,266.22,2167.76
2025,8,FRF-2-01-00441,779,فرفشة جبنة باربكيو,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,111.28571428571429,400.6285714285715,1179.6285714285714,271.623164556962,-4888,0,0,28190.54,229549.35
2025,8,FRF-2-01-00451,5162,فرفشة هوت كوول,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,737.4285714285714,2654.7428571428572,7816.742857142857,318.25791666666663,-60439,0,0,232516.85,1893348.3
2025,8,FRF-2-01-00453,80,فرفشة ملح كوول,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,24.0,11.428571428571429,54.85714285714286,134.85714285714286,476.83,-301,0,0,5298.42,43144.43
2025,8,FRF-2-01-00454,166,كرنك شوكولاتة سوبر,FRF-KRN04,كرنك,FRF,فرفشة,CT,48.0,23.714285714285715,227.65714285714284,393.65714285714284,256.84857142857146,-663,0,0,2409.83,19622.95
2025,8,FRF-2-01-00455,191,كرنك جبنة فواكه,FRF-KRN04,كرنك,FRF,فرفشة,CT,48.0,27.285714285714285,261.9428571428572,452.9428571428572,463.2961111111111,-2786,0,0,13862.48,112880.11
2025,8,FRF-2-01-00456,7,كرنك بوب كورن سوبر,FRF-KRN04,كرنك,FRF,فرفشة,CT,48.0,1.0,9.600000000000001,16.6,847.4133333333333,-177,0,0,799.0699999999999,6506.71
2025,8,FRF-2-01-00457,78,كرنك فشار كلاسيك,FRF-KRN04,كرنك,FRF,فرفشة,CT,16.0,11.142857142857142,35.65714285714286,113.65714285714286,736.4714814814814,-1271,0,0,7883.3,64192.4
2025,8,FRF-2-01-00458,37,بوكسو بوب كورن سوبر,FRF-BXS01,بوكسو,FRF,فرفشة,CT,15.0,5.285714285714286,15.857142857142858,52.85714285714286,385.875,-374,0,0,1945.8999999999999,15845.13
2025,8,FRF-2-01-00460,1757,فرفشة بوب كورن كلاسيك,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,251.0,903.6,2660.6,235.91912921348316,-13325,0,0,58494.74,476315.46
2025,8,FRF-2-01-00474,4,فرفشة بوب كورن كوول,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,0.5714285714285714,2.057142857142857,6.057142857142857,346.54,-20,0,0,191.16,1556.52
2025,8,FRF-2-01-00475,2687,فرفشة مارشميللو كرز,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,383.85714285714283,1381.8857142857144,4068.885714285714,334.8410416666666,-33055,0,0,122895.73000000001,1000720.9400000001
2025,8,FRF-2-01-00477,3737,فرفشة مارشميللو خضار,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,533.8571428571429,1921.8857142857146,5658.885714285714,447.718855656697,-49846,0,0,222845.39,1814596.82
2025,8,FRF-2-01-00480,5044,فرفشة شيبس حار,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,720.5714285714286,2594.057142857143,7638.057142857143,313.58654648956355,-51207,0,0,224594.72,1828837.0
2025,8,FRF-2-01-00484,5318,فرفشة جبنة فلامينج,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,759.7142857142857,2734.9714285714285,8052.971428571429,310.49666195190946,-57405,0,0,233879.59,1904440.01
2025,8,FRF-2-01-00486,23,فرفشة هوت كلاسيك,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,24.0,3.2857142857142856,15.771428571428572,38.77142857142857,475.16333333333336,-28,0,0,1530.03,12458.82
2025,8,FRF-2-01-00487,4970,فرفشة شوكولاتة هوت,FRF-FRFSH03,فرفش,FRF,فرفشة,PL,18.0,710.0,2556.0,7526.0,67.95188714485165,-13269,0,0,63236.28,514949.78328000003
2025,8,FRF-2-02-00070,34679,رايق جبنة سادة,FRF-RYQ02,رايق,FRF,فرفشة,CT,120.0,4954.142857142857,118899.42857142857,153578.42857142858,143.397700729927,-24362,0,0,688396.07,5605505.72
2025,8,FRF-2-02-00071,2702,رايق بوب كورن سادة,FRF-RYQ02,رايق,FRF,فرفشة,CT,120.0,386.0,9264.0,11966.0,148.12075000000002,-1163,0,0,54727.74,445639.04
2025,8,FRF-2-02-00074,159,رايق بوب كورن باربكيو,FRF-RYQ02,رايق,FRF,فرفشة,CT,120.0,22.714285714285715,545.1428571428572,704.1428571428572,148.61416666666665,-282,0,0,3224.76,26258.7
2025,8,FRF-2-03-00002,1,رايق شوكولاتة هوت,FRF-RYQ02,رايق,FRF,فرفشة,CT,120.0,0.14285714285714285,3.4285714285714284,4.428571428571429,12.28,0,0,0,1.65,13.44
2025,8,FRF-2-03-00004,6816,رايق شوكولاتة كرز,FRF-RYQ02,رايق,FRF,فرفشة,CT,120.0,973.7142857142857,23369.142857142855,30185.142857142855,137.9639928057554,-2028,0,0,132382.58,1077971.98
2025,8,FRF-2-04-00005,208,رايق كاتشب كلاسيك,FRF-RYQ02,رايق,FRF,فرفشة,CT,48.0,29.714285714285715,285.25714285714287,493.25714285714287,476.82142857142856,-1909,0,0,13576.5,110551.56
2025,8,GRF-3-09-00001,4,جرافيتي بوب كورن سويت,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,0.5714285714285714,0.5714285714285714,4.571428571428571,378.85999999999996,-30,0,0,137.2,1117.19
2025,8,GRF-3-09-00003,-22,جرافيتي شوكو كرانش,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,-3.142857142857143,-3.142857142857143,-25.142857142857142,403.94,-8,0,0,-2225.48,-18121.78
2025,8,GRF-3-09-00004,-33,جرافيتي مارشملو ميكس,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,-4.714285714285714,-4.714285714285714,-37.714285714285715,750.01,0,0,0,-3465.05,-28215.38
2025,8,GRF-3-09-00009,7,جرافيتي توت بوم,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,1.0,1.0,8.0,548.7866666666666,-366,0,0,147.36999999999995,1200.0499999999997
2025,8,GRF-3-09-00010,34,جرافيتي سناك ستار,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,4.857142857142857,4.857142857142857,38.857142857142854,542.1916666666667,-1207,0,0,2147.25,17484.47
2025,8,GRF-3-09-00011,97,جرافيتي كاتشب بوم,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,13.857142857142858,13.85714285714286,110.85714285714286,451.28366666666665,-1788,0,0,318.92000000000047,2596.750000000002
2025,8,GRF-3-09-00012,29,جرافيتي باربكيو سبايسي,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,4.142857142857143,4.142857142857144,33.142857142857146,375.569375,-341,0,0,-110.84999999999997,-902.7299999999996
2025,8,GRF-3-09-00014,202,جرافيتي مانجو بوب,GRF01,جرافيتي,GRF,جرافيتي,CT,5.0,28.857142857142858,28.85714285714286,230.85714285714286,8.403361344537815e-05,0,0,0,0.0,0.0
2025,8,GRF-3-09-00024,228,جرافيتي فواكه سموذي,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,32.57142857142857,32.57142857142857,260.57142857142856,482.1786607142857,-5210,0,0,14900.880000000001,121336.23
2025,8,GRF-3-09-00025,340,جرافيتي جبنة رانش,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,48.57142857142857,48.57142857142858,388.57142857142856,502.16723958333336,-8088,0,0,23161.100000000002,188597.33000000002
2025,8,GRF-3-09-00026,2015,جرافيتي فانيليا كريم,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,287.85714285714283,287.85714285714283,2302.8571428571427,506.27279093198996,-41417,0,0,116536.7,948940.722
2025,8,GRF-3-09-00027,2105,جرافيتي ملح كريستال,GRF01,جرافيتي,GRF,جرافيتي,PL,5.0,300.7142857142857,300.7142857142857,2405.714285714286,567.7160099403578,-53610,0,0,152596.01,1242573.34
2025,8,MRM-4-01-00005,172,مرشملو كرانشي سوبر,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,24.571428571428573,88.45714285714286,260.45714285714286,335.49210425531913,-1811,0,0,3474.4,28291.863400000002
2025,8,MRM-4-01-00006,151,مرشملو كرانشي سادة,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,21.571428571428573,77.65714285714287,228.65714285714287,299.6311549019608,-1385,0,0,2835.6,23090.5101
2025,8,MRM-4-01-00007,117,مرشملو كاتشب خضار,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,16.714285714285715,60.17142857142858,177.17142857142858,329.6645970588235,-1137,0,0,2852.36,23226.9067
2025,8,MRM-4-01-00017,76,مرشملو كاتشب فواكه,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,10.857142857142858,39.08571428571429,115.08571428571429,205.20125,-352,0,0,713.12,5806.86
2025,8,MRM-4-01-00018,22,مرشملو كرانشي هوت,MRM-01,مرشملو,MRM,مرشملو,CT,12.0,3.142857142857143,7.542857142857143,29.542857142857144,340.79333333333335,-239,0,0,741.7900000000001,6040.13
2025,8,MRM-4-01-00019,30,مرشملو توت بري,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,4.285714285714286,5.142857142857143,35.142857142857146,436.3590476190476,-520,0,0,1715.99,13973.369999999999
2025,8,MRM-4-01-00020,35,مرشملو هوت كرز,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,5.0,6.0,41.0,446.9668421052631,-846,0,0,1998.49,16273.68
2025,8,MRM-4-01-00021,37,مرشملو ليمون,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,5.285714285714286,6.342857142857143,43.34285714285714,435.656,-597,0,0,1855.8899999999999,15112.65
2025,8,MRM-4-01-00026,13,مرشملو قهوة,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,1.8571428571428572,2.2285714285714286,15.228571428571428,381.8233333333333,-160,0,0,669.23,5449.53
2025,8,MRM-4-01-00039,67,مرشملو كاتشب سوبر,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,9.571428571428571,34.457142857142856,101.45714285714286,354.71879117647063,-822,0,0,1940.35,15800.2934
2025,8,MRM-4-01-00040,127,مرشملو شيبس سوبر,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,18.142857142857142,65.31428571428572,192.31428571428572,345.2644240740741,-1678,0,0,3428.15,27915.4934
2025,8,MRM-4-01-00041,51,مرشملو فشار كوول,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,7.285714285714286,26.22857142857143,77.22857142857143,462.2288481481482,-895,0,0,2025.97,16497.4034
2025,8,MRM-4-01-00042,61,مرشملو فشار سوبر,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,8.714285714285714,31.371428571428574,92.37142857142857,180.40498399999998,-282,0,0,895.07,7288.1266399999995
2025,8,MRM-4-01-00043,170,مرشملو فشار حار,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,24.285714285714285,87.42857142857144,257.42857142857144,148.9809550877193,-522,0,0,1447.83,11789.01664
2025,8,MRM-4-01-00044,51,مرشملو فشار باربكيو,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,7.285714285714286,26.22857142857143,77.22857142857143,219.00685166666668,-287,0,0,752.78,6129.59664
2025,8,MRM-4-01-00045,20,مرشملو هوت ,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,2.857142857142857,3.428571428571429,23.42857142857143,517.750625,-530,0,0,1398.76,11390.119999999999
2025,8,MRM-4-01-00046,52,مرشملو هوت سوبر,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,7.428571428571429,8.914285714285715,60.91428571428571,278.3675,-1268,0,0,1934.54,15752.57
2025,8,MRM-4-01-00047,35,مرشملو هوت كوول,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,5.0,6.0,41.0,351.6696153846154,-649,0,0,1636.25,13323.84
2025,8,MRM-4-01-00048,31,مرشملو هوت هوت,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,4.428571428571429,5.314285714285715,36.31428571428572,546.1933333333333,-1272,0,0,2226.37,18129.15
2025,8,MRM-4-01-00049,46,مرشملو مانجو,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,6.571428571428571,7.885714285714286,53.885714285714286,278.55529411764707,-1077,0,0,1629.5900000000001,13269.41
2025,8,MRM-4-01-00050,48,مرشملو جوز هند,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,6.857142857142857,8.228571428571428,56.22857142857143,249.90619047619046,-801,0,0,1446.6299999999999,11779.41
2025,8,MRM-4-01-00051,37,مرشملو فانيليا,MRM-01,مرشملو,MRM,مرشملو,CT,6.0,5.285714285714286,6.342857142857143,43.34285714285714,291.59000000000003,-808,0,0,1369.94,11155.05
2025,8,MRM-4-01-00054,4,مرشملو هوت باربكيو,MRM-01,مرشملو,MRM,مرشملو,CT,8.0,0.5714285714285714,0.9142857142857143,4.914285714285715,101.61,0,0,0,56.92,463.36
2025,8,MRM-4-01-00057,3,مرشملو مارشميللو سبايسي,MRM-01,مرشملو,MRM,مرشملو,CT,12.0,0.42857142857142855,1.0285714285714285,4.0285714285714285,402.1233333333333,-59,0,0,160.57999999999998,1307.51
2025,8,MRM-4-01-00058,4,مرشملو فراولة,MRM-01,مرشملو,MRM,مرشملو,CT,4.0,0.5714285714285714,0.45714285714285713,4.457142857142857,383.72,0,0,0,214.88,1749.76
2025,8,MRM-4-01-00059,1,مرشملو مارشميللو كلاسيك,MRM-01,مرشملو,MRM,مرشملو,CT,9.0,0.14285714285714285,0.2571428571428571,1.2571428571428571,504.16,0,0,0,70.58,574.74
2025,8,MRM-4-01-00060,7,مرشملو جبنة باربكيو,MRM-01,مرشملو,MRM,مرشملو,CT,264.0,1.0,52.800000000000004,59.800000000000004,113.9,0,0,0,111.64999999999999,908.9499999999999
2025,8,MRM-4-01-00061,530,مرشملو جبنة كلاسيك,MRM-01,مرشملو,MRM,مرشملو,CT,192.0,75.71428571428571,2907.4285714285716,3437.4285714285716,135.8039713541667,-512,0,0,5783.19,47090.55125
2025,8,MRM-4-01-00062,468,مرشملو جبنة هوت,MRM-01,مرشملو,MRM,مرشملو,CT,192.0,66.85714285714286,2567.314285714286,3035.314285714286,140.3615,-383,0,0,5032.94,40981.52375
2025,8,MRM-4-01-00063,643,مرشملو جبنة سبايسي,MRM-01,مرشملو,MRM,مرشملو,CT,192.0,91.85714285714286,3527.314285714286,4170.314285714287,158.18463656387664,-901,0,0,7325.389999999999,59647.8325
2025,8,MRM-4-01-00064,308,مرشملو جبنة فواكه,MRM-01,مرشملو,MRM,مرشملو,CT,192.0,44.0,1689.6000000000001,1997.6000000000001,168.40035472972974,-539,0,0,5453.07,44402.36625
2025,8,MRM-4-01-00066,8,مرشملو شيبس كرز,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,1.1428571428571428,4.114285714285714,12.114285714285714,223.37666666666667,0,0,0,105.72999999999999,860.91
2025,8,MRM-4-01-00067,13,مرشملو كرانشي فواكه,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,1.8571428571428572,6.685714285714286,19.685714285714287,229.1914285714286,-65,0,0,316.2,2574.7200000000003
2025,8,MRM-4-01-00068,29,مرشملو ملح باربكيو,MRM-01,مرشملو,MRM,مرشملو,CT,9.0,4.142857142857143,7.457142857142859,36.45714285714286,250.86529411764707,-163,0,0,787.8,6414.9800000000005
2025,8,MRM-4-01-00069,16,مرشملو ملح عادي,MRM-01,مرشملو,MRM,مرشملو,CT,9.0,2.2857142857142856,4.114285714285714,20.114285714285714,274.2225,-38,0,0,455.35,3707.84
2025,8,MRM-4-02-00001,77,مرشملو موز,MRM-01,مرشملو,MRM,مرشملو,CT,12.0,11.0,26.400000000000002,103.4,531.7194999999999,-547,0,0,4177.95,34020.4
2025,8,MRM-4-02-00002,56,مرشملو نعناع,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,8.0,28.8,84.8,279.3789285714286,-465,0,0,1163.52,9474.32
2025,8,MRM-4-02-00003,78,مرشملو عسل,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,11.142857142857142,40.114285714285714,118.11428571428571,308.34173913043475,-486,0,0,1185.46,9653.2
2025,8,MRM-4-02-00004,16,مرشملو برتقال,MRM-01,مرشملو,MRM,مرشملو,CT,18.0,2.2857142857142856,8.228571428571428,24.228571428571428,423.6355555555555,-7,0,0,648.04,5276.93
2025,8,NKA-2-05-00097,3045,نكهة جبنة سوبر,NKA01,نكهة,NKA,نكهة,PL,40.0,435.0,3480.0,6525.0,125.82453658536585,-10870,0,0,51951.43,423033.78
2025,8,NKA-2-05-00125,5,نكهة كاتشب سادة,NKA01,نكهة,NKA,نكهة,PL,36.0,0.7142857142857143,5.142857142857143,10.142857142857142,256.78,-19,0,0,177.05,1441.69
2025,8,NKA-2-05-00133,1999,نكهة جبنة أبيض,NKA01,نكهة,NKA,نكهة,PL,36.0,285.57142857142856,2056.114285714286,4055.114285714286,234.54493103448274,-12838,0,0,59598.03,485299.82
2025,8,NKA-2-05-00134,272,نكهة جبنة رومي,NKA01,نكهة,NKA,نكهة,PL,36.0,38.857142857142854,279.77142857142854,551.7714285714285,246.77453125000002,-1733,0,0,8434.63,68681.33
2025,8,NKA-2-05-00135,67,نكهة فراولة,NKA01,نكهة,NKA,نكهة,PL,32.0,9.571428571428571,61.25714285714286,128.25714285714287,234.01833333333332,-311,0,0,2137.06,17401.79
2025,8,NKA-2-05-00136,534,نكهة جبنة شيدر,NKA01,نكهة,NKA,نكهة,PL,36.0,76.28571428571429,549.257142857143,1083.257142857143,254.29666666666668,-3029,0,0,18388.46,149734.49
2025,8,NKA-2-05-00137,353,نكهة جبنة بارميزان,NKA01,نكهة,NKA,نكهة,PL,36.0,50.42857142857143,363.08571428571435,716.0857142857144,225.29077669902912,-2363,0,0,10766.77,87673.08
2025,8,NKA-2-05-00138,174,نكهة هوت هوت,NKA01,نكهة,NKA,نكهة,PL,36.0,24.857142857142858,178.9714285714286,352.9714285714286,258.51124999999996,-820,0,0,6136.5,49968.59
2025,8,NKA-2-05-00139,64,نكهة ملح سبايسي,NKA01,نكهة,NKA,نكهة,PL,36.0,9.142857142857142,65.82857142857142,129.82857142857142,262.0566666666667,-351,0,0,2289.22,18640.649999999998
2025,8,NKA-2-05-00140,519,نكهة بوب كورن كرز,NKA01,نكهة,NKA,نكهة,PL,72.0,74.14285714285714,1067.6571428571428,1586.6571428571428,230.91482269503544,-2874,0,0,16594.72,135127.91999999998
2025,8,NKA-2-05-00141,270,نكهة ليمون,NKA01,نكهة,NKA,نكهة,PL,32.0,38.57142857142857,246.85714285714286,516.8571428571429,233.4318181818182,-1301,0,0,8637.32,70332.31999999999
2025,8,NKA-2-05-00152,3210,نكهة جبنة ريكفورد,NKA01,نكهة,NKA,نكهة,PL,36.0,458.57142857142856,3301.7142857142862,6511.714285714286,248.43568927789934,-25445,0,0,106845.75,870026.79
2025,8,NKA-2-05-00153,121,نكهة مارشميللو هوت,NKA01,نكهة,NKA,نكهة,PL,36.0,17.285714285714285,124.45714285714286,245.45714285714286,260.44128205128203,-835,0,0,4271.52,34782.270000000004
2025,8,NKA-2-05-00154,107,نكهة زعتر,NKA01,نكهة,NKA,نكهة,PL,36.0,15.285714285714286,110.05714285714286,217.05714285714288,253.04000000000002,-613,0,0,3688.17,30032.24
2025,8,NKA-2-05-00157,1225,نكهة سبانخ,NKA01,نكهة,NKA,نكهة,PL,36.0,175.0,1260.0,2485.0,242.79276497695852,-9105,0,0,40857.01,332694.13
2025,8,SNX-2-06-00077,1,لقمة بوب كورن سادة,SNX02,لقمة,SNX,سناكس,PL,36.0,0.14285714285714285,1.0285714285714285,2.0285714285714285,255.0,-8,0,0,34.63,281.98
2025,8,SNX-2-06-00079,3141,لقمة بوب كورن فواكه,SNX02,لقمة,SNX,سناكس,PL,24.0,448.7142857142857,2153.8285714285716,5294.828571428572,170.87371508379888,-15208,0,0,75614.06999999999,615707.43
2025,8,SNX-2-06-00080,136,لقمة بوب كورن حار,SNX02,لقمة,SNX,سناكس,PL,36.0,19.428571428571427,139.88571428571427,275.88571428571424,254.96527777777777,-754,0,0,4749.03,38670.49
2025,8,SNX-2-06-00081,2051,لقمة جبنة كوول,SNX02,لقمة,SNX,سناكس,PL,20.0,293.0,1172.0,3223.0,144.90100995732575,-7906,0,0,39987.03,325602.71
2025,8,SNX-2-06-00083,75,كِسرة شوكولاتة كرز,SNX01,كِسرة,SNX,سناكس,PL,24.0,10.714285714285714,51.42857142857143,126.42857142857143,391.01048780487804,-473,0,0,4037.86,32879.98
2025,8,SNX-2-06-00084,47,كِسرة بوب كورن فلامينجو ,SNX01,كِسرة,SNX,سناكس,PL,24.0,6.714285714285714,32.22857142857143,79.22857142857143,389.78499999999997,-321,0,0,2516.33,20489.989999999998
2025,8,SNX-2-06-00086,304,كِسرة جبنة كلاسيك,SNX01,كِسرة,SNX,سناكس,PL,24.0,43.42857142857143,208.45714285714288,512.4571428571429,310.0022556390977,-1882,0,0,11809.32,96162.42
2025,8,SNX-2-06-00087,139,كِسرة جبنة باربكيو,SNX01,كِسرة,SNX,سناكس,PL,24.0,19.857142857142858,95.31428571428572,234.31428571428572,316.81535211267607,-903,0,0,6032.55,49122.86
2025,8,TQT-2-01-00478,727, طقطقة بوب كورن كلاسيك,TQT01,طقطقة,TQT,طقطقة,PL,18.0,103.85714285714286,373.8857142857143,1100.8857142857144,188.71754014749263,-1919,0,0,12896.02,105011.41834999999
2025,8,TQT-2-10-00042,449, طقطقة هوت سوبر,TQT01,طقطقة,TQT,طقطقة,PL,6.0,64.14285714285714,76.97142857142858,525.9714285714285,217.6160975609756,-2542,0,0,13797.41,112348.5
2025,8,TQT-2-10-00043,1723, طقطقة جبنة كوول,TQT01,طقطقة,TQT,طقطقة,PL,6.0,246.14285714285714,295.37142857142857,2018.3714285714286,320.71180878552974,-17001,0,0,79199.43,644908.18
2025,8,TQT-2-10-00044,1159, طقطقة مارشميللو كرز,TQT01,طقطقة,TQT,طقطقة,PL,6.0,165.57142857142858,198.6857142857143,1357.6857142857143,411.63469055374594,-13817,0,0,67119.52,546546.89
2025,9,BCH-3-08-00272,2663,بوشارتي ملح ,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,380.42857142857144,228.25714285714287,2891.2571428571428,578.2370066326531,-3411,0,0,225923.58000000002,1839659.8228
2025,9,BCH-3-08-00273,4247,بوشارتي ملح باربكيو,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,606.7142857142857,364.0285714285714,4611.028571428571,687.1105852689352,-6641,0,0,435307.22000000003,3544645.43924
2025,9,BCH-3-08-00274,7154,بوشارتي هوت باربكيو,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,1022.0,613.2,7767.2,657.9627234941634,-10630,0,0,701714.88,5713964.39276
2025,9,BCH-3-08-00275,5194,بوشارتي هوت باربكيو نيو,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,742.0,445.20000000000005,5639.2,755.3472015148783,-8513,0,0,581234.69,4732918.13752
2025,9,BCH-3-08-00276,165,مقرمش كاتشب كلاسيك,BCH-MQR02,مقرمش,BCH,مقرمشات بوشارتي,PL,3.0,23.571428571428573,14.142857142857142,179.14285714285714,587.6684210526316,-359,0,0,13996.17,113969.17
2025,9,BCH-3-08-00284,1195,بوشارتي مارشميللو سبايسي,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,170.71428571428572,102.42857142857144,1297.4285714285716,604.9592305448717,-1730,0,0,100574.97,818965.27972
2025,9,BCH-3-08-00310,114,مقرمش جبنة كوول,BCH-MQR02,مقرمش,BCH,مقرمشات بوشارتي,PL,3.0,16.285714285714285,9.771428571428572,123.77142857142857,770.56,-362,0,0,12203.16,99368.72
2025,9,BCH-3-08-00311,686,مقرمش شوكولاتة باربكيو,BCH-MQR02,مقرمش,BCH,مقرمشات بوشارتي,PL,3.0,98.0,58.800000000000004,744.8,702.1219491525424,-1535,0,0,69896.73999999999,569159.89
2025,9,BCH-3-08-00312,1014,مقرمش شوكولاتة سادة,BCH-MQR02,مقرمش,BCH,مقرمشات بوشارتي,PL,3.0,144.85714285714286,86.91428571428573,1100.9142857142858,727.7928189910979,-2439,0,0,107263.96,873433.91
2025,9,BCH-3-08-00313,965,مقرمش شيبس باربكيو,BCH-MQR02,مقرمش,BCH,مقرمشات بوشارتي,PL,3.0,137.85714285714286,82.71428571428572,1047.7142857142858,698.8504318936876,-2884,0,0,97889.17,797096.32
2025,9,BCH-3-08-00314,1,بوشارتي كرانشي سبايسي,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,CT,3.0,0.14285714285714285,0.08571428571428572,1.0857142857142856,0.0,0,0,0,0.0,0.0
2025,9,BCH-3-08-00334,1030,بوشارتي كرانشي كلاسيك,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,147.14285714285714,88.28571428571429,1118.2857142857142,571.685922330097,-1762,0,0,88080.14,717223.19
2025,9,BCH-3-08-00335,16,بوشارتي مارشميللو حار,BCH-BCH01,بوشارتي,BCH,مقرمشات بوشارتي,PL,3.0,2.2857142857142856,1.3714285714285714,17.37142857142857,512.0733333333334,0,0,0,1362.13,11091.67
2025,9,CHB-3-07-00077,15237,شوكو بوم كرانشي هوت,CHB01,شوكو بوم,CHB,شوكو بوم,CT,8.0,2176.714285714286,3482.7428571428572,18719.742857142857,482.2251489071038,-17246,0,0,1040785.91,8474973.105
2025,9,CHB-3-07-00091,682,شوكو بوم فشار باربكيو,CHB01,شوكو بوم,CHB,شوكو بوم,CT,8.0,97.42857142857143,155.8857142857143,837.8857142857144,516.1803355704698,-1014,0,0,49742.27,405044.52
2025,9,CHB-3-07-00106,973,شوكو بوم شيبس كوول,CHB01,شوكو بوم,CHB,شوكو بوم,CT,8.0,139.0,222.4,1195.4,495.4316811594203,-2175,0,0,68043.59,554067.36
2025,9,CHB-3-07-00108,6,شوكو بوم شيبس جاوار,CHB01,شوكو بوم,CHB,شوكو بوم,CT,8.0,0.8571428571428571,1.3714285714285714,7.371428571428572,0.0,0,0,0,0.0,0.0
